2019,2020,2021,prediction_mean,State/Province_x,City_State,Count,City,Longitude,Latitude,POPESTIMATE,POPEST_MALE,POPEST_FEMALE,UNDER5_TOTAL,UNDER5_MALE,UNDER5_FEMALE,AGE513_TOTAL,AGE513_MALE,AGE513_FEMALE,AGE1417_TOTAL,AGE1417_MALE,AGE1417_FEMALE,AGE1824_TOTAL,AGE1824_MALE,AGE1824_FEMALE,AGE16PLUS_TOTAL,AGE16PLUS_MALE,AGE16PLUS_FEMALE,AGE18PLUS_TOTAL,AGE18PLUS_MALE,AGE18PLUS_FEMALE,AGE1544_TOTAL,AGE1544_MALE,AGE1544_FEMALE,AGE2544_TOTAL,AGE2544_MALE,AGE2544_FEMALE,AGE4564_TOTAL,AGE4564_MALE,AGE4564_FEMALE,AGE65PLUS_TOTAL,AGE65PLUS_MALE,AGE65PLUS_FEMALE,AGE04_TOTAL,AGE04_MALE,AGE04_FEMALE,AGE59_TOTAL,AGE59_MALE,AGE59_FEMALE,AGE1014_TOTAL,AGE1014_MALE,AGE1014_FEMALE,AGE1519_TOTAL,AGE1519_MALE,AGE1519_FEMALE,AGE2024_TOTAL,AGE2024_MALE,AGE2024_FEMALE,AGE2529_TOTAL,AGE2529_MALE,AGE2529_FEMALE,AGE3034_TOTAL,AGE3034_MALE,AGE3034_FEMALE,AGE3539_TOTAL,AGE3539_MALE,AGE3539_FEMALE,AGE4044_TOTAL,AGE4044_MALE,AGE4044_FEMALE,AGE4549_TOTAL,AGE4549_MALE,AGE4549_FEMALE,AGE5054_TOTAL,AGE5054_MALE,AGE5054_FEMALE,AGE5559_TOTAL,AGE5559_MALE,AGE5559_FEMALE,AGE6064_TOTAL,AGE6064_MALE,AGE6064_FEMALE,AGE6569_TOTAL,AGE6569_MALE,AGE6569_FEMALE,AGE7074_TOTAL,AGE7074_MALE,AGE7074_FEMALE,AGE7579_TOTAL,AGE7579_MALE,AGE7579_FEMALE,AGE8084_TOTAL,AGE8084_MALE,AGE8084_FEMALE,AGE85PLUS_TOTAL,AGE85PLUS_MALE,AGE85PLUS_FEMALE,MEDIAN_AGE_TOTAL,MEDIAN_AGE_MALE,MEDIAN_AGE_FEMALE
47524,50681,56109,0.88730505,INMI,"South Bend-Mishawaka, IN-MI",13,South Bend-Mishawaka,-86.19,41.72,323695,159497,164198,19414,10040,9374,37299,19066,18233,17647,9207,8440,33706,16461,17245,258171,125867,132304,249335,121184,128151,127904,64012,63892,80972,40607,40365,78444,38597,39847,56213,25519,30694,19414,10040,9374,20300,10400,9900,21420,10929,10491,23550,11972,11578,23382,11433,11949,21191,10652,10539,20539,10219,10320,19932,10103,9829,19310,9633,9677,17975,8816,9159,19480,9675,9805,20247,9901,10346,20742,10205,10537,19130,9194,9936,15453,7275,8178,9487,4308,5179,5954,2530,3424,6189,2212,3977,38,37,39
45010,47641,50596,0.86690553,SC,"Spartanburg, SC",4,Spartanburg,-81.99,34.94,335864,164064,171800,20392,10508,9884,39446,20008,19438,18328,9409,8919,29651,14757,14894,266626,128693,137933,257698,124139,133559,131278,64949,66329,88098,43227,44871,85051,41803,43248,54898,24352,30546,20392,10508,9884,21070,10828,10242,23175,11624,11551,22395,11375,11020,20785,10347,10438,22830,11324,11506,24050,11625,12425,21082,10369,10713,20136,9909,10227,20199,9931,10268,22031,10919,11112,22289,11043,11246,20532,9910,10622,18218,8489,9729,15525,7109,8416,10076,4500,5576,6230,2592,3638,4849,1662,3187,38.1,37.1,39.1
45651,49153,53278,0.89779128,WA,"Spokane-Spokane Valley, WA",38,Spokane-Spokane Valley,-117.28,47.68,593466,296585,296881,32549,16601,15948,66131,34025,32106,30185,15481,14704,52308,26881,25427,479400,238049,241351,464601,230478,234123,238978,122333,116645,164297,83996,80301,144493,71640,72853,103503,47961,55542,32549,16601,15948,36360,18749,17611,37583,19301,18282,37192,19032,18160,37489,19305,18184,42132,21577,20555,44138,22653,21485,41075,20959,20116,36952,18807,18145,32997,16718,16279,35249,17706,17543,37172,18190,18982,39075,19026,20049,35774,17191,18583,29457,14086,15371,17782,8248,9534,10726,4777,5949,9764,3659,6105,38.6,37.6,39.5
49276,52904,57126,0.910390175,IL,"Springfield, IL",7,Springfield,-89.7,39.77,206898,99994,106904,11553,5954,5599,22845,11795,11050,11199,5718,5481,16410,8247,8163,166960,79445,87515,161301,76527,84774,76356,37464,38892,51536,24893,26643,54266,26479,27787,39089,16908,22181,11553,5954,5599,12215,6322,5893,13419,6867,6552,13000,6687,6313,11820,5884,5936,12187,5892,6295,12789,6098,6691,13427,6427,7000,13133,6476,6657,11971,5861,6110,13094,6427,6667,14575,7133,7442,14626,7058,7568,12859,5974,6885,11053,4995,6058,6570,2831,3739,4348,1745,2603,4259,1363,2896,41.1,39.9,42.3
53846,58312,61523,0.92926585,MA,"Springfield, MA",1,Springfield,-72.59,42.1,695305,335193,360112,32138,16430,15708,67211,34686,32525,33468,17189,16279,87601,41612,45989,579433,275578,303855,562488,266888,295600,281938,137687,144251,169125,83159,85966,176545,84685,91860,129217,57432,71785,32138,16430,15708,36169,18584,17585,39298,20375,18923,53434,25977,27457,59379,28551,30828,43168,21614,21554,43793,21726,22067,42473,20834,21639,39691,18985,20706,37744,18037,19707,43358,20846,22512,47328,22733,24595,48115,23069,25046,43246,20388,22858,35901,16619,19282,22297,10123,12174,13323,5453,7870,14450,4849,9601,39.7,38.4,41
43345,45642,48664,0.894352185,MO,"Springfield, MO",17,Springfield,-93.27,37.16,481483,237030,244453,28292,14566,13726,54895,28133,26762,25115,12977,12138,54745,26829,27916,385566,187751,197815,373181,181354,191827,197265,98993,98272,123837,62504,61333,113327,55964,57363,81272,36057,45215,28292,14566,13726,30057,15357,14700,31270,16093,15177,32443,16368,16075,40985,20121,20864,32639,16472,16167,30812,15407,15405,30952,15615,15337,29434,15010,14424,26739,13457,13282,27890,14023,13867,29144,14253,14891,29554,14231,15323,25718,12044,13674,21985,10131,11854,14890,6691,8199,9553,3965,5588,9126,3226,5900,37.3,36.3,38.3
45236,48204,51965,0.85620787,VA,"Staunton, VA",1,Staunton,-79.04,38.13,125774,62265,63509,6364,3180,3184,12373,6312,6061,6030,3109,2921,9372,4711,4661,104050,51222,52828,101007,49664,51343,45541,23317,22224,31636,16273,15363,33628,16717,16911,26371,11963,14408,6364,3180,3184,6738,3382,3356,7132,3706,3426,7068,3632,3436,6837,3412,3425,7783,3995,3788,8003,4132,3871,8025,4172,3853,7825,3974,3851,7326,3721,3605,8151,4138,4013,9079,4477,4602,9072,4381,4691,8135,3841,4294,7220,3373,3847,5000,2298,2702,3232,1419,1813,2784,1032,1752,43.1,41.9,44.4
45547,51766,57783,0.890290915,CA,"Stockton, CA",18,Stockton,-121.32,38,789410,396096,393314,52133,26589,25544,108089,55692,52397,50357,25974,24383,74458,38502,35956,603476,300453,303023,578831,287841,290990,330209,169044,161165,218408,111309,107099,182739,91803,90936,103226,46227,56999,52133,26589,25544,58122,30028,28094,62981,32405,30576,59302,30639,28663,52499,27096,25403,54109,27678,26431,56030,28481,27549,55529,28351,27178,52740,26799,25941,47343,23942,23401,47242,23930,23312,45807,23107,22700,42347,20824,21523,34909,16647,18262,27810,12781,15029,18183,8132,10051,11362,4775,6587,10962,3892,7070,35,34.1,35.8
39354,42467,46550,0.8963209,SC,"Sumter, SC",1,Sumter,-80.39,33.96,135782,65722,70060,8135,4158,3977,15552,7922,7630,7128,3622,3506,12887,7062,5825,108476,51808,56668,104967,50020,54947,51636,26172,25464,33441,16412,17029,32869,15442,17427,25770,11104,14666,8135,4158,3977,8531,4378,4153,8841,4468,4373,8484,4383,4101,9711,5377,4334,9121,4718,4403,8902,4310,4592,7932,3815,4117,7486,3569,3917,6859,3262,3597,7957,3678,4279,8852,4202,4650,9201,4300,4901,8244,3716,4528,7235,3200,4035,4687,2030,2657,3065,1239,1826,2539,919,1620,38.9,36.4,41.2
50461,55027,58137,0.890290915,NY,"Syracuse, NY",7,Syracuse,-76.1,43.05,658281,322580,335701,35362,18003,17359,69507,35700,33807,32313,16561,15752,66932,32767,34165,537333,260589,276744,521099,252316,268783,253001,125517,127484,161844,80371,81473,172838,84991,87847,119485,54187,65298,35362,18003,17359,37947,19481,18466,39648,20401,19247,46430,22952,23478,44727,22194,22533,40901,20306,20595,42529,21194,21335,40992,20366,20626,37422,18505,18917,34898,17131,17767,42386,20866,21520,48112,23593,24519,47442,23401,24041,40115,19610,20505,32156,15104,17052,20314,9113,11201,13140,5508,7632,13760,4852,8908,40.1,39.1,41.1
44955,47882,52279,0.856467605,FL,"Tallahassee, FL",14,Tallahassee,-84.25,30.5,385776,186035,199741,19255,9780,9475,37316,19077,18239,17347,8827,8520,67848,31320,36528,320422,152746,167676,311858,148351,163507,178713,86443,92270,97929,48534,49395,86039,41596,44443,60042,26901,33141,19255,9780,9475,20404,10468,9936,21323,10847,10476,31102,14639,16463,49682,23270,26412,27498,13764,13734,24813,12279,12534,23419,11572,11847,22199,10919,11280,20722,10136,10586,21484,10793,10691,21638,10367,11271,22195,10300,11895,20228,9309,10919,17455,8106,9349,10715,4928,5787,6256,2641,3615,5388,1917,3471,34.7,34.1,35.4
50650,53847,58315,0.890290915,FL,"Tampa-St. Petersburg-Clearwater, FL",55,Tampa-St. Petersburg-Clearwater,-82.72,27.96,3219514,1572587,1646927,160528,81816,78712,322387,165168,157219,149659,76806,72853,241181,120933,120248,2660619,1286734,1373885,2586940,1248797,1338143,1192199,594126,598073,839721,416004,423717,857117,418613,438504,648921,293247,355674,160528,81816,78712,175820,89887,85933,184929,94898,90031,177807,91137,86670,174671,86985,87686,203392,101117,102275,220719,109206,111513,212395,105207,107188,203215,100474,102741,197671,97409,100262,213768,105878,107890,225059,109767,115292,220619,105559,115060,196762,91249,105513,176412,81915,94497,122555,55731,66824,78724,34810,43914,74468,29542,44926,42.4,41.3,43.5
59209,60900,64282,0.90494435,FL,"The Villages, FL",1,The Villages,-81.97,28.91,135638,67629,68009,2366,1246,1120,4964,2535,2429,2220,1127,1093,3791,2177,1614,127199,63273,63926,126088,62721,63367,21512,13203,8309,16051,10188,5863,27344,13025,14319,78902,37331,41571,2366,1246,1120,2727,1412,1315,2787,1412,1375,2558,1325,1233,2903,1690,1213,3589,2200,1389,4232,2718,1514,4279,2852,1427,3951,2418,1533,3968,2283,1685,4691,2491,2200,7188,3337,3851,11497,4914,6583,17941,7685,10256,24643,11396,13247,19247,9444,9803,10894,5650,5244,6177,3156,3021,68.3,67.6,68.8
48157,51432,54423,0.8228005,OH,"Toledo, OH",9,Toledo,-83.62,41.68,644217,315757,328460,36934,18719,18215,72384,37148,35236,33784,17282,16502,64779,32330,32449,517951,251258,266693,501115,242608,258507,251617,125659,125958,161592,80388,81204,161501,79140,82361,113243,50750,62493,36934,18719,18215,39565,20270,19295,41357,21219,20138,43847,22206,21641,46178,23065,23113,42723,21369,21354,43057,21439,21618,38774,19214,19560,37038,18366,18672,36403,17848,18555,39170,19341,19829,41812,20447,21365,44116,21504,22612,38686,18469,20217,31552,14813,16739,18892,8444,10448,12150,4939,7211,11963,4085,7878,38.7,37.5,39.8
68721,71990,77911,0.762039095,NJ,"Trenton-Princeton, NJ",3,Trenton-Princeton,-74.66,40.35,385898,190021,195877,20882,10753,10129,41695,21389,20306,19424,10016,9408,42512,20881,21631,313649,152884,160765,303897,147863,156034,153853,77521,76332,96762,49124,47638,102948,50986,51962,61675,26872,34803,20882,10753,10129,22635,11547,11088,23905,12342,11563,28216,14113,14103,28875,14284,14591,23741,12204,11537,23646,12068,11578,24264,12248,12016,25111,12604,12507,25179,12620,12559,26515,13197,13318,26509,13101,13408,24745,12068,12677,20053,9438,10615,16119,7386,8733,10674,4612,6062,7040,2853,4187,7789,2583,5206,39.4,38.2,40.5
45996,50131,52942,0.879763365,AZ,"Tucson, AZ",59,Tucson,-111.09,32.13,1052030,520254,531776,53096,27110,25986,109092,55858,53234,51118,26385,24733,120432,60558,59874,863972,423949,440023,838724,410901,427823,418762,214131,204631,260315,133900,126415,240536,116878,123658,217441,99565,117876,53096,27110,25986,59083,30151,28932,63112,32419,30693,69351,35302,34049,89096,44929,44167,72209,37379,34830,64865,34011,30854,62557,32078,30479,60684,30432,30252,56298,28027,28271,56864,27971,28893,60920,29590,31330,66454,31290,35164,65194,30299,34895,60427,28290,32137,41959,19285,22674,26270,11848,14422,23591,9843,13748,39.4,38,40.9
56341,56708,59941,0.881217075,OK,"Tulsa, OK",22,Tulsa,-95.89,36,1023988,505757,518231,64294,33023,31271,127904,65681,62223,58093,29731,28362,87339,44576,42763,802294,391941,410353,773697,377322,396375,404346,203463,200883,273828,136814,137014,247696,122126,125570,164834,73806,91028,64294,33023,31271,69895,35928,33967,72923,37411,35512,67569,34721,32848,62949,31928,31021,68613,34565,34048,70843,35161,35682,69541,34626,34915,64831,32462,32369,59868,29738,30130,61325,30660,30665,62891,31084,31807,63612,30644,32968,55122,25977,29145,44872,20608,24264,29418,13020,16398,18481,7959,10522,16941,6242,10699,37.5,36.5,38.5
56639,55832,60284,0.8701255,TX,"Tyler, TX",6,Tyler,-95.28,32.31,237186,115014,122172,14765,7508,7257,29460,15170,14290,13476,6922,6554,22892,11246,11646,186102,88799,97303,179485,85414,94071,93876,45892,47984,60957,29519,31438,55078,26502,28576,40558,18147,22411,14765,7508,7257,16313,8318,7995,16596,8647,7949,17151,8718,8433,15768,7655,8113,15737,7696,8041,15956,7584,8372,15231,7332,7899,14033,6907,7126,13064,6236,6828,13732,6665,7067,13964,6779,7185,14318,6822,7496,13055,6098,6957,10928,5003,5925,7321,3274,4047,4880,2092,2788,4374,1680,2694,37.1,35.9,38.1
37050,40091,42585,0.907833565,GA,"Valdosta, GA",3,Valdosta,-83.3,30.88,149152,72369,76783,9717,4958,4759,18387,9319,9068,7941,3956,3985,21583,10547,11036,116940,56041,60899,113107,54136,58971,66324,32771,33553,38907,19327,19580,32025,15359,16666,20592,8903,11689,9717,4958,4759,10046,5088,4958,10448,5290,5158,11504,5589,5915,15913,7855,8058,11006,5667,5339,10095,4935,5160,9470,4688,4782,8336,4037,4299,7715,3698,4017,7834,3753,4081,8439,4085,4354,8037,3823,4214,6804,3092,3712,5949,2679,3270,3684,1548,2136,2332,941,1391,1823,643,1180,32.8,31.7,34
51819,58406,65448,0.92885287,CA,"Vallejo, CA",7,Vallejo,-122.21,38.08,451716,226650,225066,25758,13238,12520,50622,26000,24622,22788,11734,11054,37537,19977,17560,363816,181461,182355,352548,175678,176870,180156,93644,86512,125649,64942,60707,113048,56535,56513,76314,34224,42090,25758,13238,12520,27923,14269,13654,28517,14740,13777,27003,14058,12945,27504,14644,12860,30627,15952,14675,33486,17281,16205,32548,16830,15718,28988,14879,14109,26158,13484,12674,27884,14195,13689,29692,14712,14980,29314,14144,15170,26038,12163,13875,21461,9982,11479,13295,5920,7375,7911,3320,4591,7609,2839,4770,38.8,37.7,40.1
53029,54067,58294,0.890290915,TX,"Victoria, TX",2,Victoria,-97,28.86,98127,48345,49782,6351,3249,3102,12525,6413,6112,5700,2903,2797,8954,4460,4494,76350,37191,39159,73551,35780,37771,38521,19351,19170,25346,12744,12602,22331,10910,11421,16920,7666,9254,6351,3249,3102,6836,3461,3375,7168,3708,3460,6877,3475,3402,6298,3132,3166,6413,3229,3184,6547,3311,3236,6500,3304,3196,5886,2900,2986,5268,2569,2699,5167,2511,2656,5765,2829,2936,6131,3001,3130,5384,2567,2817,4577,2135,2442,3038,1396,1642,2035,875,1160,1886,693,1193,36.9,35.9,38.1
49553,52895,56716,0.910390175,VANC,"Virginia Beach-Norfolk-Newport News, VA-NC",54,Virginia Beach-Norfolk-Newport News,-76.49,37.07,1803328,890321,913007,107712,55107,52605,199962,102321,97641,88805,45110,43695,183409,99598,83811,1450722,709982,740740,1406849,687783,719066,759744,391010,368734,510217,257919,252298,432144,207204,224940,281079,123062,158017,107712,55107,52605,110884,56769,54115,111765,57169,54596,114287,58712,55575,135240,74379,60861,135188,70539,64649,136052,68291,67761,127811,64136,63675,111166,54953,56213,96611,47035,49576,104392,49954,54438,116407,55590,60817,114734,54625,60109,94701,43774,50927,76463,34396,42067,50403,21928,28475,31382,13079,18303,28130,9885,18245,36.9,35.3,38.6
40061,45556,47986,0.877309065,CA,"Visalia, CA",10,Visalia,-119.29,36.33,477054,239188,237866,34964,17762,17202,74893,38355,36538,34339,17498,16841,47938,24304,23634,349665,174161,175504,332858,165573,167285,203440,103325,100115,130061,66024,64037,99287,49828,49459,55572,25417,30155,34964,17762,17202,40075,20518,19557,43716,22338,21378,39674,20292,19382,33705,17009,16696,33823,17016,16807,33541,17147,16394,32396,16417,15979,30301,15444,14857,26378,13351,13027,25557,12975,12582,24574,12266,12308,22778,11236,11542,18805,9044,9761,15029,7079,7950,9855,4466,5389,6311,2730,3581,5572,2098,3474,31.8,31.3,32.3
42235,45477,49151,0.894352185,TX,"Waco, TX",6,Waco,-97.11,31.55,280428,137068,143360,17822,9191,8631,34448,17657,16791,15645,8159,7486,38492,19235,19257,220324,106139,114185,212513,102061,110452,120720,59659,61061,70500,34300,36200,60952,29515,31437,42569,19011,23558,17822,9191,8631,19206,9801,9405,19159,9891,9268,22724,11499,11225,27496,13860,13636,19179,9511,9668,17599,8397,9202,17415,8463,8952,16307,7929,8378,14641,7088,7553,14839,7186,7653,15832,7653,8179,15640,7588,8052,13918,6594,7324,11516,5328,6188,7328,3241,4087,4920,2068,2852,4887,1780,3107,34.2,32.8,35.4
46483,50520,53845,0.89779128,WA,"Walla Walla, WA",5,Walla Walla,-118.35,46.05,62682,32101,30581,3170,1586,1584,6793,3492,3301,3154,1645,1509,7947,4170,3777,51140,26208,24932,49565,25378,24187,25656,13837,11819,15345,8426,6919,14272,7276,6996,12001,5506,6495,3170,1586,1584,3704,1880,1824,3879,2016,1863,4832,2440,2392,5479,2971,2508,3891,2178,1713,3892,2126,1766,3969,2172,1797,3593,1950,1643,3308,1756,1552,3392,1788,1604,3699,1851,1848,3873,1881,1992,3827,1842,1985,3195,1539,1656,2183,1022,1161,1345,570,775,1451,533,918,38.2,37,39.6
41769,45217,48558,0.894352185,WVOH,"Weirton-Steubenville, WV-OH",2,Weirton-Steubenville,-98.24,32.2,43378,21266,22112,2451,1242,1209,4606,2333,2273,2128,1082,1046,8540,4061,4479,35246,17140,18106,34193,16609,17584,20300,9941,10359,10177,5074,5103,9092,4532,4560,6384,2942,3442,2451,1242,1209,2540,1282,1258,2611,1327,1284,4614,2153,2461,5509,2714,2795,2851,1400,1451,2600,1282,1318,2431,1229,1202,2295,1163,1132,2052,1019,1033,2211,1100,1111,2449,1223,1226,2380,1190,1190,2124,1028,1096,1753,830,923,1125,531,594,710,300,410,672,253,419,32.1,31.9,32.2
47503,47257,50716,0.86690553,WVOH,"Wheeling, WV-OH",1,Wheeling,-80.7,40.07,137740,69319,68421,6452,3299,3153,13474,6943,6531,6515,3317,3198,11050,5923,5127,114532,57424,57108,111299,55760,55539,48283,25726,22557,32345,17296,15049,37080,18702,18378,30824,13839,16985,6452,3299,3153,7261,3736,3525,7840,4017,3823,8042,4152,3890,7896,4278,3618,8007,4395,3612,8316,4490,3826,7982,4201,3781,8040,4210,3830,8080,4242,3838,8797,4535,4262,9421,4611,4810,10782,5314,5468,10118,4923,5195,8767,4172,4595,4906,2209,2697,3457,1386,2071,3576,1149,2427,44.4,42.5,46.6
51801,53827,56343,0.909668925,KS,"Wichita, KS",19,Wichita,-97.24,37.72,647919,322418,325501,40381,20592,19789,83798,42810,40988,38499,19609,18890,59013,30652,28361,504309,249180,255129,485241,239407,245834,258608,131117,127491,170954,85830,85124,152324,75634,76690,102950,47291,55659,40381,20592,19789,44898,22953,21945,48758,24831,23927,44931,23147,21784,42723,22140,20583,44597,22709,21888,42917,21411,21506,43338,21496,21842,40102,20214,19888,35602,17751,17851,36288,18101,18187,38993,19441,19552,41441,20341,21100,35604,17273,18331,27795,13246,14549,17086,7789,9297,10980,4692,6288,11485,4291,7194,36.7,35.8,37.6
44394,48075,50464,0.90626333,PA,"Williamsport, PA",1,Williamsport,-77,41.24,113605,55935,57670,5951,3041,2910,11910,6076,5834,5648,2838,2810,10016,5210,4806,92890,45386,47504,90096,43980,46116,42095,21247,20848,27874,13931,13943,29372,14448,14924,22834,10391,12443,5951,3041,2910,6474,3237,3237,6879,3571,3308,7376,3848,3528,6845,3468,3377,6716,3312,3404,7648,3935,3713,7072,3502,3570,6438,3182,3256,6180,2954,3226,7091,3495,3596,7760,3882,3878,8341,4117,4224,7591,3774,3817,6096,2906,3190,3865,1737,2128,2520,1019,1501,2762,955,1807,41.4,40.1,42.6
49275,52486,55750,0.88730505,NC,"Wilmington, NC",9,Wilmington,-77.91,34.22,291833,140828,151005,13683,6976,6707,27912,14273,13639,13205,6729,6476,32611,15387,17224,243518,116156,127362,237033,112850,124183,116110,56784,59326,73678,36400,37278,75946,36766,39180,54798,24297,30501,13683,6976,6707,15005,7677,7328,16291,8328,7963,18841,9072,9769,23591,11312,12279,18583,9242,9341,18079,9122,8957,18328,8893,9435,18688,9143,9545,17904,9009,8895,18884,9242,9642,19271,9336,9935,19887,9179,10708,18187,8177,10010,15686,7173,8513,10124,4627,5497,5709,2481,3228,5092,1839,3253,40.9,39.9,41.9
50120,53040,56544,0.909668925,VAWV,"Winchester, VA-WV",4,Winchester,-78.13,39.19,145155,72795,72360,7936,4067,3869,16041,8314,7727,7851,4110,3741,11718,6032,5686,117235,58361,58874,113327,56304,57023,53194,27149,26045,35619,18042,17577,38665,19344,19321,27325,12886,14439,7936,4067,3869,8773,4524,4249,9262,4825,4437,9395,4907,4488,8180,4200,3980,8623,4412,4211,8975,4530,4445,8972,4536,4436,9049,4564,4485,8452,4279,4173,9810,4938,4872,10457,5255,5202,9946,4872,5074,8702,4270,4432,7761,3740,4021,5102,2408,2694,3064,1363,1701,2696,1105,1591,41.3,40.4,42.3
55671,60364,64540,0.90494435,MACT,"Worcester, MA-CT",3,Worcester,-71.81,42.29,978447,485933,492514,49236,25344,23892,101619,52085,49534,49899,25631,24268,91490,46335,45155,802900,395823,407077,777693,382873,394820,380965,192987,187978,251874,127349,124525,271233,135167,136066,163096,74022,89074,49236,25344,23892,54591,27989,26602,59326,30424,28902,65993,33731,32262,63098,31907,31191,61647,31571,30076,65635,33257,32378,64674,32503,32171,59918,30018,29900,60114,29904,30210,68618,34179,34439,73143,36397,36746,69358,34687,34671,55970,27305,28665,43951,20932,23019,27693,12535,15158,17303,7209,10094,18179,6041,12138,40.4,39.4,41.4
43208,47315,50872,0.86690553,WA,"Yakima, WA",11,Yakima,-120.56,46.62,256035,128399,127636,18738,9508,9230,39183,20055,19128,17423,8955,8468,24475,12527,11948,189154,94201,94953,180691,89881,90810,102620,52018,50602,65283,32906,32377,54740,27643,27097,36193,16805,19388,18738,9508,9230,21273,10859,10414,22471,11566,10905,20049,10293,9756,17288,8819,8469,17568,8794,8774,16840,8535,8305,15648,7858,7790,15227,7719,7508,13644,6861,6783,13793,6972,6821,13873,7004,6869,13430,6806,6624,11750,5601,6149,10002,4807,5195,6498,3105,3393,4135,1848,2287,3808,1444,2364,33.1,32.4,33.7
51295,54808,57870,0.890290915,PA,"York-Hanover, PA",9,York-Hanover,-76.99,39.83,458696,228366,230330,24633,12628,12005,51401,26488,24913,24526,12552,11974,36379,18926,17453,370380,182928,187452,358136,176698,181438,169444,86165,83279,114686,57856,56830,123344,61581,61763,83727,38335,45392,24633,12628,12005,27680,14278,13402,29868,15379,14489,29198,15069,14129,25560,13240,12320,27617,14073,13544,29535,14987,14548,29367,14659,14708,28167,14137,14030,27258,13571,13687,31443,15930,15513,32557,16230,16327,32086,15850,16236,27570,13368,14202,22879,10848,12031,14818,6816,8002,9399,4105,5294,9061,3198,5863,41,40,42.1
42450,46009,48904,0.894352185,OHPA,"Youngstown-Warren-Boardman, OH-PA",3,Youngstown-Warren-Boardman,-80.68,41.02,538069,265881,272188,27878,14251,13627,53499,27516,25983,26870,14000,12870,43960,22833,21127,443363,217187,226176,429822,210114,219708,188080,96990,91090,123861,63601,60260,143119,70741,72378,118882,52939,65943,27878,14251,13627,29010,14961,14049,31100,15999,15101,32206,16880,15326,32013,16509,15504,32357,16828,15529,31392,16331,15061,29890,15105,14785,30222,15337,14885,30312,15289,15023,34335,17209,17126,37377,18456,18921,41095,19787,21308,38326,18321,20005,32302,15237,17065,20280,8944,11336,13683,5597,8086,14291,4840,9451,43.8,42,45.8
37624,42732,44299,0.85193793,AZ,"Yuma, AZ",8,Yuma,-114.61,32.7,206990,107309,99681,14228,7157,7071,25958,13304,12654,11708,5998,5710,22040,12808,9232,160948,83840,77108,155096,80850,74246,83356,46067,37289,52553,28773,23780,39934,19683,20251,40569,19586,20983,14228,7157,7071,14608,7495,7113,14295,7321,6974,14702,7761,6941,16101,9533,6568,14959,8361,6598,14047,7699,6348,12548,6859,5689,10999,5854,5145,9865,4965,4900,10030,4925,5105,10008,4845,5163,10031,4948,5083,10080,4902,5178,10214,4871,5343,8702,4063,4639,6414,3175,3239,5159,2575,2584,35.2,33.9,36.9
